,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,DefaultData,Latitude,Longitude,ZipCode,log_SiteEnergyUse,log_TotalGHGEmissions
6135,2016,NonResidential,Supermarket / Grocery Store,1.0,SOUTHWEST,1997,1.0,31841.0,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,,13140574.0,49.58,False,47.58217,-122.38479,98116.0,16.391215329576255,6.004405451240783
6130,2016,Nonresidential COS,Other,6.0,BALLARD,1950,2.0,29417.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,,1631479.125,56.25,False,47.68475,-122.38257,98117.0,14.304998212900244,4.047427642434349
6129,2016,NonResidential,University,3.0,EAST,1921,3.0,31900.0,College/University,College/University,,2466100.0,96.2,False,47.62531,-122.32303,98121.0,14.71814891888312,4.576770711466393
6125,2016,NonResidential,K-12 School,3.0,CENTRAL,1925,2.0,22344.0,K-12 School,K-12 School,40.0,1522596.75,55.23,False,47.6032,-122.30596000000001,98122.0,14.235928480117705,4.0294504223041105
6124,2016,Nonresidential COS,Other,3.0,CENTRAL,1913,3.0,20992.0,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,,2473302.0,104.74,False,47.60133,-122.31088000000001,98144.0,14.721065062249306,4.660983250807304
6123,2016,NonResidential,Senior Care Community,3.0,CENTRAL,1987,2.0,74840.0,Senior Care Community,Senior Care Community,48.0,8268496.5,249.46,False,47.60133,-122.31088000000001,98122.0,15.927963369720041,5.523299227135887
6122,2016,Nonresidential COS,Mixed Use Property,2.0,EAST,2005,2.0,29508.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,,2217620.0,81.24,False,47.60153,-122.31986,98122.0,14.611945557629854,4.409641801706855
6121,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1976,3.0,33448.0,Residence Hall/Dormitory,Residence Hall/Dormitory,78.0,998633.5,6.96,False,47.66238,-122.30801000000001,98105.0,13.81414412481958,3.923556241241819
6119,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1926,4.0,23616.0,Residence Hall/Dormitory,Residence Hall/Dormitory,55.0,1656420.25,53.65,False,47.661640000000006,-122.30873999999999,98105.0,14.320169959598063,4.000949214622548
6118,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1926,3.0,27487.0,Residence Hall/Dormitory,Residence Hall/Dormitory,82.0,1594504.875,65.95,False,47.662890000000004,-122.30863000000001,98105.0,14.28207444996607,4.203946072137182
6115,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1929,3.0,22124.0,Residence Hall/Dormitory,Residence Hall/Dormitory,82.0,637685.0,4.45,False,47.6617,-122.31007,98105.0,13.365601278165556,3.923556241241819
6131,2016,NonResidential,Mixed Use Property,2.0,DOWNTOWN,1909,3.0,49299.0,"Multifamily Housing, Office, Restaurant",Office,,4729846.5,9.23,False,47.59737,-122.32486999999999,98104.0,15.369403518933565,2.325324579963535
6278,2016,NonResidential,Small- and Mid-Sized Office,5.0,NORTHWEST,1983,3.0,24696.0,"Office, Parking",Office,87.0,624125.625,4.35,False,47.70349,-122.33424,98133.0,13.344108551444624,3.923556241241819
6172,2016,NonResidential,Warehouse,2.0,DOWNTOWN,1992,3.0,33238.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,1632472.0,11.38,False,47.59775,-122.32218999999999,98144.0,14.305606600945415,2.5160822672564502
6175,2016,NonResidential,Large Office,7.0,DOWNTOWN,2000,6.0,49250.5,"Bank Branch, Office, Parking",Office,82.0,13270687.0,92.52,False,47.60331,-122.33389,98104.0,16.4010682512342,4.538175317163813
6269,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1974,1.0,43380.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,89.0,405062.0,2.82,False,47.564479999999996,-122.32484,98108.0,14.752005111155329,3.923556241241819
6268,2016,NonResidential,Refrigerated Warehouse,2.0,GREATER DUWAMISH,1961,1.0,25577.0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,,895784.6875,14.19,False,47.56477,-122.32628000000001,98108.0,13.705456475289006,2.7206373166076814
6267,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1974,1.0,35046.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,100.0,1063269.125,17.65,False,47.56501,-122.3248,98108.0,13.87685974075241,2.9258461460898246
6266,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1972,1.0,23232.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,127374.0,0.89,False,47.56626,-122.3244,98108.0,14.752005111155329,3.923556241241819
6264,2016,NonResidential,Other,7.0,MAGNOLIA / QUEEN ANNE,1948,2.0,30720.0,"Office, Other, Parking",Other,,1683064.25,67.15,False,47.62518,-122.35316999999999,98109.0,14.33612724247488,4.221711158142542
6259,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1964,2.0,23400.0,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,,439266.9063,3.06,False,47.53651,-122.32954,98108.0,14.752005111155329,3.923556241241819
6258,2016,NonResidential,Distribution Center,1.0,GREATER DUWAMISH,1979,1.0,36982.0,"Distribution Center, Office",Distribution Center,,374753.8125,6.88,False,47.53379,-122.33063,98108.0,14.752005111155329,3.923556241241819
6257,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1953,1.0,42420.0,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,34.0,965425.1875,29.39,False,47.53326,-122.32578999999998,98108.0,13.780324927902361,3.414113606928702
6256,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1977,1.0,24024.0,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,,375773.5938,2.62,False,47.531040000000004,-122.32784,98108.0,14.752005111155329,3.923556241241819
6253,2016,NonResidential,Other,7.0,MAGNOLIA / QUEEN ANNE,1956,2.0,36771.0,Other,Other,,5447076.5,37.97,False,47.63286,-122.36141,98119.0,15.510589784280016,3.662792119350618
6173,2016,NonResidential,K-12 School,3.0,EAST,1912,4.0,27800.0,K-12 School,K-12 School,73.0,1181428.75,38.36,False,47.60745,-122.32542,98104.0,13.982235915525683,3.6727500721840527
6252,2016,Nonresidential COS,Distribution Center,7.0,MAGNOLIA / QUEEN ANNE,1921,3.0,23040.0,Distribution Center,Distribution Center,,421430.0,2.94,False,47.63319,-122.36294,98119.0,14.752005111155329,3.923556241241819
6241,2016,NonResidential,Small- and Mid-Sized Office,3.0,CENTRAL,1956,2.0,75868.0,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,,3605749.75,25.14,False,47.60207,-122.28481000000001,98122.0,15.098040559446844,3.2634667081960758
6237,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1938,3.0,26373.0,Worship Facility,Worship Facility,75.0,964236.0,38.18,False,47.66295,-122.31493999999999,98105.0,13.779092393998777,3.6681664125163946
6236,2016,NonResidential,Supermarket / Grocery Store,4.0,NORTHEAST,1997,1.0,76585.0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,73.0,13906080.0,49.58,False,47.68217,-122.31675,98115.0,16.447836784447954,5.900636806147441
6234,2016,SPS-District K-12,K-12 School,6.0,BALLARD,1989,2.0,57298.0,K-12 School,K-12 School,91.0,1586388.75,11.06,True,47.673629999999996,-122.39152,98107.0,14.276971394996906,2.4898941912990393
6221,2016,NonResidential,Other,5.0,North,1948,2.0,47237.0,Other,Other,,5981430.0,41.7,False,47.73368,-122.31366000000001,98155.0,15.60417039495856,3.754198920234579
6202,2016,NonResidential,Other,3.0,EAST,1912,3.0,33708.0,Other,Other,,786324.0,19.61,False,47.61314,-122.32262,98122.0,13.575125471954651,3.0257763949023677
6197,2016,SPS-District K-12,K-12 School,6.0,BALLARD,1932,2.0,44753.0,K-12 School,K-12 School,96.0,1638691.625,61.25,True,47.686440000000005,-122.38905,98117.0,14.309409302005484,4.131158535344817
6191,2016,SPS-District K-12,K-12 School,5.0,NORTHWEST,1954,1.0,42128.0,K-12 School,K-12 School,93.0,1709307.5,49.55,False,47.70597,-122.36113,98177.0,14.351599460727876,3.9229629454664803
6181,2016,NonResidential,Mixed Use Property,7.0,MAGNOLIA / QUEEN ANNE,1961,2.0,37600.0,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,,2171751.5,93.55,False,47.65532,-122.37133,98119.0,14.591045003266894,4.549128795104466
6179,2016,NonResidential,Supermarket / Grocery Store,1.0,SOUTHWEST,1998,1.0,33706.0,Supermarket/Grocery Store,Supermarket/Grocery Store,73.0,8687690.0,206.33,False,47.544270000000004,-122.38609,98136.0,15.977417754225016,5.334311726771412
6244,2016,NonResidential,Mixed Use Property,3.0,EAST,1947,2.0,21656.0,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,,1607972.25,51.89,False,47.62164,-122.31238,98112.0,14.290485093010536,3.9682142850778885
6114,2016,NonResidential,Other,4.0,NORTHEAST,1924,3.0,20686.0,Other - Lodging/Residential,Other - Lodging/Residential,,1207504.0,42.71,False,47.66192,-122.30998000000001,98105.0,14.00406680528704,3.7775769088752233
6454,2016,NonResidential,Retail Store,7.0,DOWNTOWN,1991,3.0,103000.0,Retail Store,Retail Store,89.0,5214621.5,81.18,False,47.6087,-122.33883999999999,98101.0,15.46697725645272,4.408911963455264
6456,2016,NonResidential,Supermarket / Grocery Store,3.0,EAST,1950,2.0,66497.0,Supermarket/Grocery Store,Supermarket/Grocery Store,84.0,9290214.0,72.02,False,47.62256,-122.32092,98122.0,16.044472253686916,4.29073337622749
6657,2016,NonResidential,Large Office,7.0,MAGNOLIA / QUEEN ANNE,2015,2.0,49250.5,"Office, Parking, Restaurant",Office,,2551022.25,214.19,False,47.629059999999996,-122.34258999999999,98109.0,16.747278385568,5.3715213588064525
6652,2016,NonResidential,Small- and Mid-Sized Office,3.0,EAST,2015,5.0,37873.0,"Multifamily Housing, Office, Parking, Restaurant, Retail Store",Office,,2346692.5,65.01,False,47.61371,-122.31773999999999,98122.0,14.66851787405983,4.189806245700679
6634,2016,NonResidential,Other,4.0,NORTHEAST,2014,3.0,33648.0,"Automobile Dealership, Parking",Parking,,1399581.625,9.76,False,47.66414,-122.31663999999999,98105.0,14.151684625137396,2.3758355547336385
6630,2016,NonResidential,Self-Storage Facility,2.0,SOUTHEAST,2014,4.0,101580.0,Self-Storage Facility,Self-Storage Facility,,940844.6875,9.91,False,47.57054,-122.29138999999999,98144.0,13.754534417341093,2.3896797998449792
6621,2016,NonResidential,Large Office,7.0,LAKE UNION,2014,6.0,49250.5,"Office, Parking",Office,99.0,2551022.25,213.7,False,47.62384,-122.33941000000002,98109.0,16.611024478178432,5.369241704884735
6620,2016,NonResidential,Residence Hall,4.0,NORTHEAST,2011,0.0,97040.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69.0,3894142.5,62.41,False,47.651759999999996,-122.30756000000001,98195.0,15.174984315801792,4.14962157771194
6619,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1970,0.0,89392.0,Residence Hall/Dormitory,Residence Hall/Dormitory,73.0,6960904.5,48.53,False,47.65447,-122.31733,98195.0,15.75582012442297,3.902578546600146
6618,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1953,0.0,166991.0,Residence Hall/Dormitory,Residence Hall/Dormitory,73.0,2551022.25,49.58,False,47.655770000000004,-122.3153,98195.0,16.58596325051609,6.082675427161366
6617,2016,NonResidential,University,4.0,NORTHEAST,1998,6.0,203030.0,College/University,College/University,,2551022.25,199.48,False,47.65356,-122.30613000000001,98195.0,17.750630933528164,5.300714491147758
6616,2016,NonResidential,Residence Hall,4.0,NORTHEAST,2011,0.0,176225.0,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,91.0,4926695.0,103.65,False,47.65718,-122.31631999999999,98105.0,15.410179138790376,4.650621448892009
6659,2016,NonResidential,Hotel,7.0,DOWNTOWN,2015,2.0,144614.0,Hotel,Hotel,89.0,5525072.5,50.32,False,47.61665,-122.33261,98101.0,15.524807108447025,3.938080539747436
6615,2016,NonResidential,University,4.0,NORTHEAST,1969,4.0,58779.0,College/University,College/University,,5000717.0,25.93,False,47.65395,-122.30583999999999,98195.0,15.42509206008888,3.2932409068235073
6613,2016,NonResidential,Other,2.0,SOUTHEAST,2009,0.0,40265.0,Pre-school/Daycare,Pre-school/Daycare,,2159170.25,51.39,False,47.5626,-122.29396000000001,98108.0,14.585235025480575,3.9587157334201284
6610,2016,Nonresidential COS,Other,2.0,GREATER DUWAMISH,2014,1.0,20993.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",,923812.8125,10.8,False,47.59523,-122.32333999999999,98124.0,13.736265828696265,2.468099531471619
6608,2016,NonResidential,Supermarket / Grocery Store,6.0,BALLARD,2010,8.0,41198.0,Supermarket/Grocery Store,Supermarket/Grocery Store,44.0,7768057.5,82.58,False,47.67034,-122.3873,98107.0,15.865530819820924,4.425804257019769
6607,2016,NonResidential,Senior Care Community,7.0,DOWNTOWN,1989,3.0,197395.0,"Office, Other - Public Services, Personal Services (Health/Beauty, Dry Cleaning, etc), Senior Care Community",Senior Care Community,,2737534.5,58.28,False,47.608979999999995,-122.34213000000001,98101.0,14.82256862105934,4.082271980987832
6604,2016,NonResidential,Hospital,3.0,EAST,1920,8.0,49250.5,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),74.0,2551022.25,49.58,False,47.60986,-122.32773999999999,98101.0,14.752005111155329,3.923556241241819
6601,2016,NonResidential,University,3.0,EAST,1925,3.0,49250.5,College/University,College/University,,2551022.25,49.58,False,47.61748356,-122.321853,98122.0,17.427027777474745,7.156028420568794
6600,2016,NonResidential,University,3.0,EAST,1993,2.0,99765.0,College/University,College/University,,3185005.25,74.3,False,47.61699,-122.32083,98122.0,14.973964809309866,4.321480134805848
6599,2016,NonResidential,Small- and Mid-Sized Office,3.0,EAST,1912,2.0,64820.0,"Movie Theater, Office, Vocational School",Office,,2274296.75,29.4,False,47.61438,-122.32173999999999,98122.0,14.637181881396621,3.414442608412176
6594,2016,Nonresidential COS,Other,2.0,SOUTHEAST,2013,1.0,53775.0,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Technology/Science, Pre-school/Daycare, Swimming Pool",Other - Recreation,,12095818.0,49.58,False,47.52472,-122.27073999999999,98118.0,16.308370413665155,6.127982101709497
6593,2016,NonResidential,Other,1.0,DELRIDGE,2010,2.0,44162.0,"Parking, Pre-school/Daycare",Pre-school/Daycare,,1546484.875,38.13,False,47.51377011,-122.3432804,98146.0,14.25149573753823,3.666889436222321
6614,2016,Campus,University,4.0,NORTHEAST,1900,0.0,49250.5,College/University,College/University,,2551022.25,49.58,False,47.65644,-122.31041,98105.0,14.752005111155329,3.923556241241819
6592,2016,Campus,University,2.0,GREATER DUWAMISH,2007,2.0,149856.0,College/University,College/University,,6335315.5,107.29,False,47.54193,-122.32404,98108.0,15.661650331026092,4.6848128136402885
6660,2016,NonResidential,Large Office,7.0,LAKE UNION,2014,2.0,49250.5,"Office, Parking",Office,99.0,12720069.0,147.14,False,47.62146,-122.33976000000001,98109.0,16.35869161900576,4.998157772585143
6662,2016,NonResidential,Other,2.0,GREATER DUWAMISH,2015,2.0,108036.0,"Automobile Dealership, Parking",Parking,,4991893.5,91.98,False,47.58542,-122.32185,98134.0,15.423326054993975,4.532384416262439
4508,2016,NonResidential,Other,6.0,LAKE UNION,1969,1.0,30730.0,Other,Other,,3050455.25,73.52,False,47.651379999999996,-122.35565,98103.0,14.930801727560036,4.311067545733388
6713,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1974,1.0,13157.0,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,,5765898.0,223.54,False,47.63644,-122.35784,,15.567471640551176,5.414053865030634
6712,2016,Nonresidential COS,Other,2.0,DOWNTOWN,2004,1.0,16000.0,Other - Recreation,Other - Recreation,,950276.1875,32.17,False,47.59625,-122.32283000000001,,13.764508997334081,3.501645852958961
6711,2016,Nonresidential COS,Office,2.0,GREATER DUWAMISH,1990,1.0,12294.0,Office,Office,46.0,849745.6875,20.94,True,47.56722,-122.31154,,13.65269356934541,3.088311454847084
6709,2016,Nonresidential COS,Office,2.0,SOUTHEAST,1960,1.0,15398.0,Office,Office,93.0,387810.0,7.79,True,47.5644,-122.27813,,14.752005111155329,2.1736147116970854
6708,2016,Nonresidential COS,Mixed Use Property,3.0,CENTRAL,1994,1.0,20050.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science",Other - Recreation,,1813404.0,60.81,False,47.60775,-122.30225,,14.410716851441864,4.124065163671182
6707,2016,Nonresidential COS,Other,3.0,EAST,1912,1.0,23445.0,Other - Recreation,Other - Recreation,,5976246.0,259.22,False,47.63228,-122.31573999999999,,15.603303336935292,5.56152742707533
6706,2016,Nonresidential COS,Office,7.0,MAGNOLIA / QUEEN ANNE,1952,1.0,13661.0,Office,Office,75.0,502667.6875,3.5,True,47.63572,-122.37525,,14.752005111155329,3.923556241241819
6705,2016,Nonresidential COS,Other,6.0,BALLARD,1972,1.0,12769.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Swimming Pool",Other - Recreation,,5117308.5,216.18,False,47.67734,-122.37624,,15.448139370617085,5.380726502788755
6704,2016,Nonresidential COS,Other,6.0,BALLARD,1911,1.0,16795.0,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,,936616.5,24.73,False,47.67295,-122.39228,,13.75003026016091,3.2476576262936527
6661,2016,NonResidential,Mixed Use Property,7.0,MAGNOLIA / QUEEN ANNE,2014,2.0,25532.0,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,,627854.125,4.38,False,47.66144,-122.38723,98199.0,13.350064726161529,3.923556241241819
6703,2016,Nonresidential COS,Other,5.0,NORTH,1949,1.0,11285.0,Prison/Incarceration,Prison/Incarceration,,645665.375,14.37,False,47.72126,-122.29735,,13.378038201991442,2.7324175575505043
6701,2016,Nonresidential COS,Other,3.0,CENTRAL,2013,1.0,11685.0,Prison/Incarceration,Prison/Incarceration,,851053.8125,29.18,False,47.59905,-122.29786999999999,,13.654231814999521,3.407179453339703
6700,2016,Nonresidential COS,Mixed Use Property,5.0,NORTH,2005,1.0,20616.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare, Social/Meeting Hall",Other - Recreation,,636965.5,4.44,False,47.70541,-122.32231999999999,,13.364472342904508,3.923556241241819
6696,2016,NonResidential,Mixed Use Property,7.0,LAKE UNION,2015,6.0,49250.5,"Data Center, Laboratory, Museum, Office, Other, Parking",Laboratory,,2551022.25,49.58,False,47.624970000000005,-122.33883,98109.0,17.488365223255514,6.908814717578827
6687,2016,NonResidential,K-12 School,3.0,GREATER DUWAMISH,2015,3.0,45000.0,"K-12 School, Parking",K-12 School,77.0,1325972.75,9.24,False,47.58831,-122.3065,98144.0,14.097657653151904,2.3263016196113617
6680,2016,NonResidential,Other,4.0,NORTHEAST,2013,1.0,72000.0,Other - Recreation,Other - Recreation,,2925780.0,67.65,False,47.681090000000005,-122.2618,98155.0,14.889072011554665,4.229021132213981
6679,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1929,2.0,24990.0,Office,Office,73.0,4420650.5,134.8,False,47.53161,-122.29943999999999,98108.0,15.30179764138188,4.911183215124596
6678,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1955,1.0,52085.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,37.0,3605855.5,157.7,False,47.54425,-122.31776,98108.0,15.0980698871671,5.0670156275323635
6677,2016,NonResidential,Hotel,4.0,LAKE UNION,2014,4.0,126823.0,"Hotel, Parking, Swimming Pool",Hotel,72.0,6042399.5,131.02,False,47.654759999999996,-122.34732,98103.0,15.614311924729948,4.882953426260625
6669,2016,Nonresidential COS,Large Office,7.0,LAKE UNION,2014,2.0,49250.5,"Office, Parking, Retail Store",Office,98.0,13239050.0,245.16,False,47.62251,-122.3339,98109.0,16.398681429167077,5.505981731013787
